L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,119,K,1,X,49,C,3,R,1,Y,66,S,3,Y,19,Y,1,R,1,X,49,K,1,C,1,S,1,"L1:[sp=K,119] K=1,X=49,C=3,R=1,Y=66,S=3 || L2:[sp=Y,19] Y=1,R=1,X=49,K=1,C=1,S=1",-3394945.0,-163324000.0,1,K|Y,1
K,119,K,1,X,49,C,1,R,3,Y,66,S,3,Y,19,X,49,R,1,Y,1,S,1,C,1,K,1,"L1:[sp=K,119] K=1,X=49,C=1,R=3,Y=66,S=3 || L2:[sp=Y,19] X=49,R=1,Y=1,S=1,C=1,K=1",-3395905.0,-163324000.0,1,K|Y,1
K,119,Y,66,R,1,S,3,X,49,K,1,C,2,Y,19,C,1,Y,1,S,1,K,1,R,1,X,49,"L1:[sp=K,119] Y=66,R=1,S=3,X=49,K=1,C=2 || L2:[sp=Y,19] C=1,Y=1,S=1,K=1,R=1,X=49",-3398305.0,-163324000.0,1,K|Y,1
K,119,Y,66,R,1,S,3,X,49,K,1,C,2,Y,19,C,1,Y,1,S,1,X,49,R,1,K,1,"L1:[sp=K,119] Y=66,R=1,S=3,X=49,K=1,C=2 || L2:[sp=Y,19] C=1,Y=1,S=1,X=49,R=1,K=1",-3398305.0,-163324000.0,1,K|Y,1
K,119,C,2,R,1,S,3,X,49,K,1,Y,66,Y,19,C,1,Y,1,S,1,X,49,R,1,K,1,"L1:[sp=K,119] C=2,R=1,S=3,X=49,K=1,Y=66 || L2:[sp=Y,19] C=1,Y=1,S=1,X=49,R=1,K=1",-3398305.0,-163324000.0,1,K|Y,1
K,119,Y,66,R,1,S,3,C,2,K,1,X,49,Y,19,K,1,Y,1,S,1,X,49,R,1,C,1,"L1:[sp=K,119] Y=66,R=1,S=3,C=2,K=1,X=49 || L2:[sp=Y,19] K=1,Y=1,S=1,X=49,R=1,C=1",-3398305.0,-163324000.0,1,K|Y,1
K,119,R,1,X,49,S,3,C,3,K,1,Y,16,Y,19,C,1,R,1,Y,1,K,1,S,1,X,49,"L1:[sp=K,119] R=1,X=49,S=3,C=3,K=1,Y=16 || L2:[sp=Y,19] C=1,R=1,Y=1,K=1,S=1,X=49",-3403345.0,-163323000.0,1,K|Y,1
K,119,R,1,X,49,S,3,Y,16,K,1,C,3,Y,19,C,1,R,1,Y,1,S,1,K,1,X,49,"L1:[sp=K,119] R=1,X=49,S=3,Y=16,K=1,C=3 || L2:[sp=Y,19] C=1,R=1,Y=1,S=1,K=1,X=49",-3403345.0,-163323000.0,1,K|Y,1
K,119,S,3,X,49,Y,16,C,3,R,1,K,1,Y,19,C,2,R,1,S,1,K,1,X,49,Y,1,"L1:[sp=K,119] S=3,X=49,Y=16,C=3,R=1,K=1 || L2:[sp=Y,19] C=2,R=1,S=1,K=1,X=49,Y=1",-3403345.0,-163323000.0,1,K|Y,1
K,119,R,1,X,49,S,2,C,1,K,1,Y,16,Y,19,C,1,R,1,Y,1,K,1,S,1,X,44,"L1:[sp=K,119] R=1,X=49,S=2,C=1,K=1,Y=16 || L2:[sp=Y,19] C=1,R=1,Y=1,K=1,S=1,X=44",-3438625.0,-163323000.0,1,K|Y,1
K,119,Y,66,X,49,R,7,C,3,S,3,K,1,Y,19,X,46,C,2,Y,1,K,1,R,1,S,1,"L1:[sp=K,119] Y=66,X=49,R=7,C=3,S=3,K=1 || L2:[sp=Y,19] X=46,C=2,Y=1,K=1,R=1,S=1",-3441457.0,-163324000.0,1,K|Y,1
K,119,Y,66,X,49,R,6,C,3,S,3,K,1,Y,19,X,46,C,2,K,1,Y,1,R,1,S,1,"L1:[sp=K,119] Y=66,X=49,R=6,C=3,S=3,K=1 || L2:[sp=Y,19] X=46,C=2,K=1,Y=1,R=1,S=1",-3441937.0,-163324000.0,1,K|Y,1
K,119,R,4,X,49,S,7,C,3,K,1,Y,87,Y,19,C,1,R,1,Y,1,K,1,S,1,X,49,"L1:[sp=K,119] R=4,X=49,S=7,C=3,K=1,Y=87 || L2:[sp=Y,19] C=1,R=1,Y=1,K=1,S=1,X=49",-3455329.0,-163324000.0,1,K|Y,1
K,119,R,1,X,49,S,3,C,3,K,1,Y,16,Y,19,C,1,R,1,Y,1,K,1,S,1,X,44,"L1:[sp=K,119] R=1,X=49,S=3,C=3,K=1,Y=16 || L2:[sp=Y,19] C=1,R=1,Y=1,K=1,S=1,X=44",-3485665.0,-163323000.0,1,K|Y,1
