L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
X,575,R,2,C,2,S,3,Y,93,K,57,X,9,Y,74,C,1,X,4,R,2,K,48,Y,1,S,2,"L1:[sp=X,575] R=2,C=2,S=3,Y=93,K=57,X=9 || L2:[sp=Y,74] C=1,X=4,R=2,K=48,Y=1,S=2",-1219969.0,-334046.0,1,X|Y,1
X,575,R,2,C,2,S,3,Y,93,K,57,X,9,Y,74,X,4,C,1,R,2,K,48,Y,1,S,2,"L1:[sp=X,575] R=2,C=2,S=3,Y=93,K=57,X=9 || L2:[sp=Y,74] X=4,C=1,R=2,K=48,Y=1,S=2",-1219969.0,-334046.0,1,X|Y,1
X,575,X,9,C,2,S,6,Y,57,K,57,R,2,Y,74,C,1,Y,1,R,2,K,1,X,4,S,2,"L1:[sp=X,575] X=9,C=2,S=6,Y=57,K=57,R=2 || L2:[sp=Y,74] C=1,Y=1,R=2,K=1,X=4,S=2",-1278209.0,-215384.0,1,X|Y,1
X,575,X,9,Y,93,S,5,C,1,K,35,R,5,Y,74,C,1,X,6,R,2,K,9,Y,1,S,2,"L1:[sp=X,575] X=9,Y=93,S=5,C=1,K=35,R=5 || L2:[sp=Y,74] C=1,X=6,R=2,K=9,Y=1,S=2",-1286395.0,-159992.0,1,X|Y,1
X,575,X,9,Y,47,S,5,C,1,K,35,R,5,Y,74,C,1,X,6,R,2,K,9,Y,1,S,2,"L1:[sp=X,575] X=9,Y=47,S=5,C=1,K=35,R=5 || L2:[sp=Y,74] C=1,X=6,R=2,K=9,Y=1,S=2",-1286491.0,-160100.0,1,X|Y,1
X,575,C,1,Y,47,S,5,X,9,K,35,R,5,Y,74,C,1,X,6,R,2,K,9,Y,1,S,2,"L1:[sp=X,575] C=1,Y=47,S=5,X=9,K=35,R=5 || L2:[sp=Y,74] C=1,X=6,R=2,K=9,Y=1,S=2",-1286491.0,-159350.0,1,X|Y,1
K,575,C,3,X,21,K,9,Y,172,R,7,S,3,Y,125,X,9,K,9,R,2,C,1,S,1,Y,2,"L1:[sp=K,575] C=3,X=21,K=9,Y=172,R=7,S=3 || L2:[sp=Y,125] X=9,K=9,R=2,C=1,S=1,Y=2",-1291315.0,-42729.3,1,K|Y,1
K,575,C,3,X,21,K,9,Y,172,R,7,S,3,Y,125,X,9,K,9,R,2,C,3,S,1,Y,2,"L1:[sp=K,575] C=3,X=21,K=9,Y=172,R=7,S=3 || L2:[sp=Y,125] X=9,K=9,R=2,C=3,S=1,Y=2",-1291315.0,-42729.3,1,K|Y,1
K,575,C,3,X,21,K,9,Y,172,R,7,S,3,Y,125,X,9,K,5,R,2,C,3,S,1,Y,2,"L1:[sp=K,575] C=3,X=21,K=9,Y=172,R=7,S=3 || L2:[sp=Y,125] X=9,K=5,R=2,C=3,S=1,Y=2",-1291315.0,-42729.3,1,K|Y,1
K,575,C,3,X,21,K,9,Y,172,R,5,S,3,Y,125,X,9,K,6,R,2,C,1,S,1,Y,2,"L1:[sp=K,575] C=3,X=21,K=9,Y=172,R=5,S=3 || L2:[sp=Y,125] X=9,K=6,R=2,C=1,S=1,Y=2",-1291381.0,-85286.3,1,K|Y,1
