L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
Y,982,S,7,Y,7,C,2,R,7,K,59,X,163,X,96,S,7,R,7,Y,4,C,1,K,12,X,1,"L1:[sp=Y,982] S=7,Y=7,C=2,R=7,K=59,X=163 || L2:[sp=X,96] S=7,R=7,Y=4,C=1,K=12,X=1",-740913.0,-30288.8,1,Y|X,1
Y,982,S,7,Y,1,X,144,C,2,K,50,R,7,X,96,Y,1,R,7,S,7,C,2,K,41,X,1,"L1:[sp=Y,982] S=7,Y=1,X=144,C=2,K=50,R=7 || L2:[sp=X,96] Y=1,R=7,S=7,C=2,K=41,X=1",-763401.0,-37349.5,1,Y|X,1
Y,982,S,7,Y,7,C,2,X,64,K,59,R,7,X,96,Y,1,R,7,S,7,C,1,K,1,X,1,"L1:[sp=Y,982] S=7,Y=7,C=2,X=64,K=59,R=7 || L2:[sp=X,96] Y=1,R=7,S=7,C=1,K=1,X=1",-827969.0,-29299.1,1,Y|X,1
Y,982,S,7,Y,1,X,144,C,2,K,50,R,7,X,18,Y,1,R,7,S,7,C,2,K,41,X,1,"L1:[sp=Y,982] S=7,Y=1,X=144,C=2,K=50,R=7 || L2:[sp=X,18] Y=1,R=7,S=7,C=2,K=41,X=1",-878897.0,-35084.4,1,Y|X,1
Y,982,S,7,Y,1,C,2,K,49,X,71,R,7,X,96,Y,1,S,7,R,7,C,2,K,41,X,1,"L1:[sp=Y,982] S=7,Y=1,C=2,K=49,X=71,R=7 || L2:[sp=X,96] Y=1,S=7,R=7,C=2,K=41,X=1",-983489.0,-41240.9,1,Y|X,1
X,811,R,7,S,7,K,6,Y,145,X,64,C,1,Y,145,S,7,Y,1,R,7,C,1,X,1,K,1,"L1:[sp=X,811] R=7,S=7,K=6,Y=145,X=64,C=1 || L2:[sp=Y,145] S=7,Y=1,R=7,C=1,X=1,K=1",-1204291.0,-48440.9,1,X|Y,1
Y,982,S,7,Y,1,C,2,X,144,K,50,R,7,C,2,K,41,R,7,S,7,C,1,Y,1,X,1,"L1:[sp=Y,982] S=7,Y=1,C=2,X=144,K=50,R=7 || L2:[sp=C,2] K=41,R=7,S=7,C=1,Y=1,X=1",-1260485.0,-34529.1,1,Y|C,1
K,280,Y,120,C,1,S,7,R,7,X,1,K,1,Y,6,R,7,K,1,C,1,X,1,Y,1,S,7,"L1:[sp=K,280] Y=120,C=1,S=7,R=7,X=1,K=1 || L2:[sp=Y,6] R=7,K=1,C=1,X=1,Y=1,S=7",-1379287.0,-39921.5,1,K|Y,1
Y,982,S,7,Y,1,C,2,K,49,X,43,R,7,X,96,Y,1,S,7,R,7,C,2,K,41,X,1,"L1:[sp=Y,982] S=7,Y=1,C=2,K=49,X=43,R=7 || L2:[sp=X,96] Y=1,S=7,R=7,C=2,K=41,X=1",-1475233.0,-40613.9,1,Y|X,1
Y,811,R,7,S,7,K,6,Y,145,X,64,C,1,Y,145,S,7,Y,1,R,7,C,1,X,1,K,1,"L1:[sp=Y,811] R=7,S=7,K=6,Y=145,X=64,C=1 || L2:[sp=Y,145] S=7,Y=1,R=7,C=1,X=1,K=1",-2051077.0,-48272.6,1,Y|Y,1
Y,811,R,7,S,7,K,6,Y,145,X,64,C,1,Y,145,S,7,X,1,R,7,C,1,Y,1,K,1,"L1:[sp=Y,811] R=7,S=7,K=6,Y=145,X=64,C=1 || L2:[sp=Y,145] S=7,X=1,R=7,C=1,Y=1,K=1",-2051077.0,-48272.6,1,Y|Y,1
Y,982,S,7,Y,1,X,71,C,2,R,7,K,50,X,1,Y,1,S,7,X,36,C,1,K,21,R,7,"L1:[sp=Y,982] S=7,Y=1,X=71,C=2,R=7,K=50 || L2:[sp=X,1] Y=1,S=7,X=36,C=1,K=21,R=7",-2267933.0,-35041.7,1,Y|X,1
