L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,78,Y,1,S,3,X,143,K,41,C,1,R,1,C,1,Y,1,X,80,C,1,K,2,R,1,S,1,"L1:[sp=K,78] Y=1,S=3,X=143,K=41,C=1,R=1 || L2:[sp=C,1] Y=1,X=80,C=1,K=2,R=1,S=1",-inf,-inf,0,K|C,1
X,78,R,3,Y,33,K,1,S,3,C,3,X,80,Y,3,Y,1,X,52,C,1,S,2,R,2,K,1,"L1:[sp=X,78] R=3,Y=33,K=1,S=3,C=3,X=80 || L2:[sp=Y,3] Y=1,X=52,C=1,S=2,R=2,K=1",-inf,-inf,0,X|Y,1
K,78,Y,1,X,143,S,3,K,41,C,1,R,1,C,1,Y,1,X,52,C,1,K,2,R,1,S,1,"L1:[sp=K,78] Y=1,X=143,S=3,K=41,C=1,R=1 || L2:[sp=C,1] Y=1,X=52,C=1,K=2,R=1,S=1",-inf,-inf,0,K|C,1
X,78,R,3,Y,33,K,23,S,3,C,3,X,80,X,80,Y,1,K,1,C,3,S,2,R,2,X,52,"L1:[sp=X,78] R=3,Y=33,K=23,S=3,C=3,X=80 || L2:[sp=X,80] Y=1,K=1,C=3,S=2,R=2,X=52",-inf,-inf,0,X|X,1
K,78,X,183,K,41,C,2,S,3,Y,1,R,2,Y,1,Y,1,X,52,C,2,S,1,K,4,R,1,"L1:[sp=K,78] X=183,K=41,C=2,S=3,Y=1,R=2 || L2:[sp=Y,1] Y=1,X=52,C=2,S=1,K=4,R=1",-inf,-inf,0,K|Y,1
C,78,X,204,C,2,S,3,Y,1,R,3,K,41,X,1,Y,1,X,14,C,2,S,1,R,1,K,2,"L1:[sp=C,78] X=204,C=2,S=3,Y=1,R=3,K=41 || L2:[sp=X,1] Y=1,X=14,C=2,S=1,R=1,K=2",-inf,-inf,0,C|X,1
X,78,X,150,C,2,K,41,Y,1,R,1,S,3,C,1,Y,1,X,52,C,2,S,2,R,1,K,2,"L1:[sp=X,78] X=150,C=2,K=41,Y=1,R=1,S=3 || L2:[sp=C,1] Y=1,X=52,C=2,S=2,R=1,K=2",-78449281.0,-163324000.0,1,X|C,1
K,78,K,6,X,204,Y,1,S,2,C,1,R,3,C,1,Y,1,X,52,C,1,K,4,R,1,S,1,"L1:[sp=K,78] K=6,X=204,Y=1,S=2,C=1,R=3 || L2:[sp=C,1] Y=1,X=52,C=1,K=4,R=1,S=1",-inf,-inf,0,K|C,1
K,78,Y,59,X,143,S,3,K,41,C,1,R,1,C,1,Y,1,X,52,C,1,K,2,R,1,S,1,"L1:[sp=K,78] Y=59,X=143,S=3,K=41,C=1,R=1 || L2:[sp=C,1] Y=1,X=52,C=1,K=2,R=1,S=1",-inf,-inf,0,K|C,1
K,78,K,57,X,183,C,2,S,3,Y,1,R,2,Y,1,Y,1,X,52,C,2,S,1,K,2,R,1,"L1:[sp=K,78] K=57,X=183,C=2,S=3,Y=1,R=2 || L2:[sp=Y,1] Y=1,X=52,C=2,S=1,K=2,R=1",-195852873.0,-163324000.0,1,K|Y,1
Y,78,X,183,K,41,C,2,S,3,Y,1,R,3,K,1,Y,1,X,52,C,2,S,2,K,2,R,2,"L1:[sp=Y,78] X=183,K=41,C=2,S=3,Y=1,R=3 || L2:[sp=K,1] Y=1,X=52,C=2,S=2,K=2,R=2",-inf,-inf,0,Y|K,1
X,78,R,3,Y,33,K,1,S,3,C,3,X,80,C,1,Y,1,X,26,C,1,S,2,K,1,R,2,"L1:[sp=X,78] R=3,Y=33,K=1,S=3,C=3,X=80 || L2:[sp=C,1] Y=1,X=26,C=1,S=2,K=1,R=2",-inf,-inf,0,X|C,1
K,78,K,57,X,183,R,3,S,3,Y,1,C,2,Y,1,Y,1,X,75,C,2,S,2,K,2,R,2,"L1:[sp=K,78] K=57,X=183,R=3,S=3,Y=1,C=2 || L2:[sp=Y,1] Y=1,X=75,C=2,S=2,K=2,R=2",-inf,-inf,0,K|Y,1
X,78,R,2,Y,87,X,80,S,3,C,2,K,1,C,1,Y,1,X,26,C,1,S,1,K,1,R,1,"L1:[sp=X,78] R=2,Y=87,X=80,S=3,C=2,K=1 || L2:[sp=C,1] Y=1,X=26,C=1,S=1,K=1,R=1",-inf,-inf,0,X|C,1
K,78,K,57,X,6,C,2,S,3,Y,1,R,2,K,1,Y,1,X,6,C,2,S,1,K,2,R,1,"L1:[sp=K,78] K=57,X=6,C=2,S=3,Y=1,R=2 || L2:[sp=K,1] Y=1,X=6,C=2,S=1,K=2,R=1",-inf,-inf,0,K|K,1
C,78,R,2,K,1,Y,33,S,3,C,2,X,183,X,1,Y,1,X,154,C,1,S,1,R,1,K,1,"L1:[sp=C,78] R=2,K=1,Y=33,S=3,C=2,X=183 || L2:[sp=X,1] Y=1,X=154,C=1,S=1,R=1,K=1",-inf,-inf,0,C|X,1
X,78,R,2,K,1,Y,33,S,3,C,1,X,183,C,1,Y,6,X,52,C,1,S,1,R,1,K,1,"L1:[sp=X,78] R=2,K=1,Y=33,S=3,C=1,X=183 || L2:[sp=C,1] Y=6,X=52,C=1,S=1,R=1,K=1",-inf,-inf,0,X|C,1
X,78,R,3,K,1,Y,5,S,3,C,3,X,80,C,1,Y,1,X,26,C,1,S,2,K,1,R,2,"L1:[sp=X,78] R=3,K=1,Y=5,S=3,C=3,X=80 || L2:[sp=C,1] Y=1,X=26,C=1,S=2,K=1,R=2",-inf,-inf,0,X|C,1
X,78,X,183,C,2,K,41,Y,1,R,1,S,3,C,1,Y,1,X,52,K,2,S,1,R,1,C,2,"L1:[sp=X,78] X=183,C=2,K=41,Y=1,R=1,S=3 || L2:[sp=C,1] Y=1,X=52,K=2,S=1,R=1,C=2",-inf,-inf,0,X|C,1
Y,78,K,57,X,150,C,2,S,3,Y,1,R,1,K,1,Y,1,X,52,C,2,S,2,K,2,R,1,"L1:[sp=Y,78] K=57,X=150,C=2,S=3,Y=1,R=1 || L2:[sp=K,1] Y=1,X=52,C=2,S=2,K=2,R=1",-inf,-inf,0,Y|K,1
X,78,R,1,K,1,Y,33,S,3,C,3,X,150,C,1,Y,27,X,52,C,1,S,2,R,1,K,1,"L1:[sp=X,78] R=1,K=1,Y=33,S=3,C=3,X=150 || L2:[sp=C,1] Y=27,X=52,C=1,S=2,R=1,K=1",-inf,-inf,0,X|C,1
X,78,X,183,C,3,K,41,Y,1,R,2,S,3,C,1,Y,1,X,52,C,2,S,1,R,1,K,2,"L1:[sp=X,78] X=183,C=3,K=41,Y=1,R=2,S=3 || L2:[sp=C,1] Y=1,X=52,C=2,S=1,R=1,K=2",-inf,-inf,0,X|C,1
X,78,X,100,C,2,K,41,Y,1,R,2,S,3,C,1,Y,1,X,52,C,2,S,2,R,1,K,2,"L1:[sp=X,78] X=100,C=2,K=41,Y=1,R=2,S=3 || L2:[sp=C,1] Y=1,X=52,C=2,S=2,R=1,K=2",-inf,-inf,0,X|C,1
X,78,R,2,K,37,Y,33,S,3,C,3,X,183,C,1,Y,1,X,43,C,1,S,1,R,1,K,1,"L1:[sp=X,78] R=2,K=37,Y=33,S=3,C=3,X=183 || L2:[sp=C,1] Y=1,X=43,C=1,S=1,R=1,K=1",-inf,-inf,0,X|C,1
X,78,X,183,C,2,K,41,Y,1,R,2,S,3,C,2,Y,1,X,52,C,2,S,1,R,1,K,2,"L1:[sp=X,78] X=183,C=2,K=41,Y=1,R=2,S=3 || L2:[sp=C,2] Y=1,X=52,C=2,S=1,R=1,K=2",-inf,-inf,0,X|C,1
K,78,K,57,C,2,X,150,S,3,Y,1,R,1,Y,1,Y,1,X,52,C,2,S,2,K,2,R,1,"L1:[sp=K,78] K=57,C=2,X=150,S=3,Y=1,R=1 || L2:[sp=Y,1] Y=1,X=52,C=2,S=2,K=2,R=1",-115833985.0,-163324000.0,1,K|Y,1
K,78,K,57,X,150,S,3,C,2,Y,1,R,1,Y,1,Y,1,X,52,C,2,S,2,K,2,R,1,"L1:[sp=K,78] K=57,X=150,S=3,C=2,Y=1,R=1 || L2:[sp=Y,1] Y=1,X=52,C=2,S=2,K=2,R=1",-115833985.0,-163324000.0,1,K|Y,1
X,78,X,183,C,1,K,41,Y,1,R,2,S,3,C,1,Y,1,X,52,C,1,S,1,R,1,K,2,"L1:[sp=X,78] X=183,C=1,K=41,Y=1,R=2,S=3 || L2:[sp=C,1] Y=1,X=52,C=1,S=1,R=1,K=2",-inf,-inf,0,X|C,1
