L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
Y,809,C,2,R,3,S,4,K,1,X,107,Y,172,X,20,K,1,S,1,R,1,C,1,X,1,Y,1,"L1:[sp=Y,809] C=2,R=3,S=4,K=1,X=107,Y=172 || L2:[sp=X,20] K=1,S=1,R=1,C=1,X=1,Y=1",-21283201.0,-479814.0,1,Y|X,1
X,6,C,2,S,7,X,44,Y,148,R,6,K,31,Y,36,K,1,X,1,S,1,Y,1,C,1,R,1,"L1:[sp=X,6] C=2,S=7,X=44,Y=148,R=6,K=31 || L2:[sp=Y,36] K=1,X=1,S=1,Y=1,C=1,R=1",-3763225.0,-55684.4,1,X|Y,1
C,900,Y,72,K,7,S,3,R,1,X,125,C,2,X,58,K,1,S,1,R,1,Y,1,X,1,C,1,"L1:[sp=C,900] Y=72,K=7,S=3,R=1,X=125,C=2 || L2:[sp=X,58] K=1,S=1,R=1,Y=1,X=1,C=1",-7026321.0,-387106.0,1,C|X,1
Y,353,S,4,K,4,Y,212,R,3,X,194,C,2,X,127,R,1,S,1,Y,1,C,1,X,1,K,4,"L1:[sp=Y,353] S=4,K=4,Y=212,R=3,X=194,C=2 || L2:[sp=X,127] R=1,S=1,Y=1,C=1,X=1,K=4",-6040321.0,-274420.0,1,Y|X,1
Y,927,X,1,R,1,Y,1,C,1,K,1,S,1,C,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=Y,927] X=1,R=1,Y=1,C=1,K=1,S=1 || L2:[sp=C,1] K=1,X=1,Y=1,R=1,S=1,C=1",-4214785.0,-2033460.0,1,Y|C,1
Y,591,S,3,R,5,C,2,X,117,K,31,Y,206,K,1,S,1,Y,1,R,1,X,1,K,1,C,1,"L1:[sp=Y,591] S=3,R=5,C=2,X=117,K=31,Y=206 || L2:[sp=K,1] S=1,Y=1,R=1,X=1,K=1,C=1",-446503753.0,-169423.0,1,Y|K,1
X,874,X,33,S,3,Y,41,K,1,C,1,R,1,X,8,R,1,X,9,C,1,S,1,Y,1,K,1,"L1:[sp=X,874] X=33,S=3,Y=41,K=1,C=1,R=1 || L2:[sp=X,8] R=1,X=9,C=1,S=1,Y=1,K=1",-18990721.0,-963026.0,1,X|X,1
X,353,S,4,K,4,Y,212,R,3,X,194,C,2,Y,127,R,1,S,1,Y,1,C,1,X,1,K,1,"L1:[sp=X,353] S=4,K=4,Y=212,R=3,X=194,C=2 || L2:[sp=Y,127] R=1,S=1,Y=1,C=1,X=1,K=1",-5560513.0,-257691.0,1,X|Y,1
C,900,Y,148,X,125,C,2,R,1,K,7,S,3,X,58,K,1,X,27,R,1,Y,53,S,1,C,1,"L1:[sp=C,900] Y=148,X=125,C=2,R=1,K=7,S=3 || L2:[sp=X,58] K=1,X=27,R=1,Y=53,S=1,C=1",-82302025.0,-290517.0,1,C|X,1
X,927,X,1,R,3,S,1,C,2,K,1,Y,1,C,1,K,1,X,1,Y,1,R,1,S,1,C,1,"L1:[sp=X,927] X=1,R=3,S=1,C=2,K=1,Y=1 || L2:[sp=C,1] K=1,X=1,Y=1,R=1,S=1,C=1",-6862465.0,-1712150.0,1,X|C,1
