L1_sp_dim,L1_sp_sz,L1_pos1_dim,L1_pos1_tile,L1_pos2_dim,L1_pos2_tile,L1_pos3_dim,L1_pos3_tile,L1_pos4_dim,L1_pos4_tile,L1_pos5_dim,L1_pos5_tile,L1_pos6_dim,L1_pos6_tile,L2_sp_dim,L2_sp_sz,L2_pos1_dim,L2_pos1_tile,L2_pos2_dim,L2_pos2_tile,L2_pos3_dim,L2_pos3_tile,L2_pos4_dim,L2_pos4_tile,L2_pos5_dim,L2_pos5_tile,L2_pos6_dim,L2_pos6_tile,genome_str,fitness1,fitness2,valid,genome_pattern,layer
K,9,R,6,C,3,X,60,S,3,K,15,Y,223,X,84,C,1,R,1,S,1,X,1,Y,1,K,9,"L1:[sp=K,9] R=6,C=3,X=60,S=3,K=15,Y=223 || L2:[sp=X,84] C=1,R=1,S=1,X=1,Y=1,K=9",-21241.0,-163323000.0,1,K|X,1
C,9,R,6,C,1,X,141,S,2,K,29,Y,223,X,84,C,1,S,2,K,8,X,1,Y,1,R,1,"L1:[sp=C,9] R=6,C=1,X=141,S=2,K=29,Y=223 || L2:[sp=X,84] C=1,S=2,K=8,X=1,Y=1,R=1",-21265.0,-163323000.0,1,C|X,1
C,9,K,7,R,5,X,141,S,2,C,1,Y,223,X,84,C,1,S,2,K,6,X,1,Y,1,R,1,"L1:[sp=C,9] K=7,R=5,X=141,S=2,C=1,Y=223 || L2:[sp=X,84] C=1,S=2,K=6,X=1,Y=1,R=1",-21825.0,-163323000.0,1,C|X,1
C,9,X,141,R,5,K,7,S,2,C,1,Y,223,X,84,K,6,S,2,C,1,X,1,Y,1,R,1,"L1:[sp=C,9] X=141,R=5,K=7,S=2,C=1,Y=223 || L2:[sp=X,84] K=6,S=2,C=1,X=1,Y=1,R=1",-21825.0,-163323000.0,1,C|X,1
K,9,C,3,Y,223,X,216,R,3,K,7,S,3,X,84,C,1,S,1,K,6,X,1,Y,1,R,3,"L1:[sp=K,9] C=3,Y=223,X=216,R=3,K=7,S=3 || L2:[sp=X,84] C=1,S=1,K=6,X=1,Y=1,R=3",-22015.0,-163323000.0,1,K|X,1
K,9,R,6,C,1,X,141,S,2,K,29,Y,223,X,84,C,1,R,3,K,8,X,1,Y,1,S,2,"L1:[sp=K,9] R=6,C=1,X=141,S=2,K=29,Y=223 || L2:[sp=X,84] C=1,R=3,K=8,X=1,Y=1,S=2",-22129.0,-163323000.0,1,K|X,1
X,9,R,6,K,7,X,141,S,2,C,3,Y,223,X,84,C,1,S,2,K,4,X,1,Y,1,R,1,"L1:[sp=X,9] R=6,K=7,X=141,S=2,C=3,Y=223 || L2:[sp=X,84] C=1,S=2,K=4,X=1,Y=1,R=1",-22257.0,-163323000.0,1,X|X,1
C,9,X,163,R,6,K,18,Y,223,C,1,S,2,X,84,K,6,S,2,C,1,X,1,Y,1,R,1,"L1:[sp=C,9] X=163,R=6,K=18,Y=223,C=1,S=2 || L2:[sp=X,84] K=6,S=2,C=1,X=1,Y=1,R=1",-22305.0,-163323000.0,1,C|X,1
X,9,X,141,K,7,R,5,S,2,C,1,Y,223,X,84,C,1,S,2,R,1,X,1,Y,1,K,4,"L1:[sp=X,9] X=141,K=7,R=5,S=2,C=1,Y=223 || L2:[sp=X,84] C=1,S=2,R=1,X=1,Y=1,K=4",-22417.0,-163323000.0,1,X|X,1
X,9,S,2,Y,223,X,141,K,15,R,6,C,1,X,84,C,1,R,1,K,8,S,2,Y,1,X,1,"L1:[sp=X,9] S=2,Y=223,X=141,K=15,R=6,C=1 || L2:[sp=X,84] C=1,R=1,K=8,S=2,Y=1,X=1",-22633.0,-163323000.0,1,X|X,1
